Instcode;Unieknr;Volgnrar;Aadnstvb;Ingdatdv;Eindatdv;HOOPgeb;Functcat;WelGeenHGL;Salschal;Taakomv;Aanst_22;Peildat
AAA;516520;1;T;19000101;99990101;G&M;11010;0;10;9500;L;20181231
AAA;516549;1;V;20080101;99990101;DIV;60110;0;12;10000;V;20171231
AAA;516549;1;V;19000101;99990101;DIV;60110;0;12;10000;V;20181231
AAA;516784;2;T;20170101;99990101;DIV;80710;0;8;5000;K;20171231
AAA;516784;1;T;20170101;99990101;DIV;80220;0;8;5000;K;20171231
AAA;516784;1;V;19000101;99990101;DIV;80710;0;9;5000;V;20181231
AAA;516784;1;V;19000101;99990101;DIV;80220;0;9;5000;V;20181231
AAA;516869;1;V;20170101;99990101;DIV;10930;0;12;10000;V;20171231
AAA;517;1;T;20040101;99990101;NATU;11010;0;10;10000;K;20191231
AAA;517;1;V;19000101;99990101;RECH;30820;0;7;8000;V;20201231
AAA;517324;1;T;20160101;99990101;ECON;10830;0;11;10000;K;20171231
AAA;517324;1;T;19000101;99990101;ECON;10830;0;11;10000;L;20181231
AAA;517362;1;V;20120101;99990101;G&M;71520;0;11;10000;V;20171231
AAA;517362;1;V;19000101;99990101;G&M;71520;0;11;10000;V;20181231
AAA;517512;1;T;20170101;99990101;RECH;990500;0;99;10000;K;20171231
AAA;517512;1;T;19000101;99990101;RECH;10940;0;10;10000;K;20181231
AAA;517732;1;V;20150101;99990101;RECH;10620;0;12;10000;V;20171231
AAA;517732;1;V;19000101;99990101;RECH;10620;0;13;10000;V;20181231
AAA;51775;1;V;20020101;99990101;DIV;30820;0;7;6500;V;20171231
AAA;51775;1;V;19000101;99990101;DIV;30820;0;7;6500;V;20181231
AAA;517822;1;V;20160101;99990101;G&M;10810;0;13;3000;V;20171231
AAA;517822;1;V;19000101;99990101;G&M;10810;0;13;3000;V;20181231
AAA;518;1;V;20040101;99990101;DIV;30730;0;8;10000;V;20191231
AAA;518;1;T;19000101;99990101;NATU;11010;0;10;10000;K;20201231
AAA;518246;1;V;19000101;99990101;ECON;10720;0;11;6000;V;20181231
AAA;518632;1;V;20050101;99990101;DIV;30820;0;7;10000;V;20171231
AAA;518632;1;V;19000101;99990101;DIV;30820;0;7;10000;V;20181231
AAA;51869;1;V;20130101;99990101;DIV;71020;0;14;10000;V;20171231
AAA;51869;1;V;19000101;99990101;DIV;71020;0;14;10000;V;20181231
AAA;518792;1;T;20160101;99990101;G&M;11010;0;10;8000;K;20171231
AAA;519;1;T;20040101;99990101;RECH;11010;0;10;10000;K;20191231
AAA;519;1;V;19000101;99990101;NATU;50720;0;3;10000;V;20201231
AAA;519117;1;V;20120101;99990101;NATU;10830;0;12;5000;V;20171231
AAA;519117;1;V;19000101;99990101;NATU;10830;0;12;5000;V;20181231
AAA;519229;1;T;20140101;99990101;NATU;11010;0;10;10000;K;20171231
AAA;519233;1;V;20120101;99990101;G&M;100220;0;8;9000;V;20171231
AAA;519233;1;V;19000101;99990101;G&M;100220;0;8;9000;V;20181231
AAA;519317;1;V;20150101;99990101;G&M;10710;0;12;10000;V;20171231
AAA;519317;1;V;19000101;99990101;G&M;10710;0;12;10000;V;20181231
AAA;51936;1;V;20160101;99990101;DIV;30210;0;7;10000;V;20171231
AAA;51936;1;V;19000101;99990101;DIV;30210;0;7;10000;V;20181231
AAA;519503;1;T;20170101;99990101;ECON;10940;0;10;10000;K;20171231
AAA;519503;1;T;19000101;99990101;ECON;10940;0;10;10000;K;20181231
AAA;519693;1;V;20120101;99990101;G&M;10620;0;14;10000;V;20171231
AAA;519872;1;V;20160101;99990101;G&M;10920;0;12;6000;V;20171231
AAA;519872;1;V;19000101;99990101;G&M;10910;0;13;4000;V;20181231
AAA;519872;1;V;19000101;99990101;G&M;10920;0;12;4000;V;20181231
AAA;52;1;V;20040101;99990101;G&M;10610;0;14;10000;V;20191231
AAA;52;1;V;19000101;99990101;DIV;71010;0;14;10000;V;20201231
AAA;520;1;V;20040101;99990101;G&M;10940;0;10;7000;V;20191231
AAA;520;1;T;19000101;99990101;G&M;10720;0;11;8000;L;20201231
AAA;520531;1;V;19990101;99990101;DIV;60230;0;10;10000;V;20171231
AAA;520531;1;V;19000101;99990101;DIV;60220;0;11;10000;V;20181231
AAA;520920;1;V;20160101;99990101;DIV;80720;0;7;10000;V;20171231
AAA;520920;1;V;19000101;99990101;DIV;80720;0;7;10000;V;20181231
AAA;521;1;V;20040101;99990101;G&M;10920;0;12;1000;V;20191231
AAA;521;1;T;19000101;99990101;NATU;10840;0;10;2000;K;20201231
AAA;521157;1;V;20100101;99990101;ECON;100610;0;11;10000;V;20171231
AAA;521161;1;T;20160101;99990101;G&M;11010;0;10;10000;K;20171231
AAA;521161;1;T;19000101;99990101;G&M;11010;0;10;10000;L;20181231
AAA;521284;1;T;20140101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;521380;1;T;20150101;99990101;G&M;10720;0;11;10000;K;20171231
AAA;521380;1;V;19000101;99990101;G&M;10720;0;11;10000;V;20181231
AAA;521469;2;T;20150101;99990101;NATU;11010;0;10;10000;K;20171231
AAA;521469;1;T;20150101;99990101;NATU;100440;0;7;0;K;20171231
AAA;521469;1;T;19000101;99990101;NATU;11010;0;10;10000;L;20181231
AAA;521469;1;T;19000101;99990101;DIV;100440;0;7;0;L;20181231
AAA;521503;1;V;20120101;99990101;DIV;70810;0;11;10000;V;20171231
AAA;521503;1;V;19000101;99990101;DIV;70810;0;11;10000;V;20181231
AAA;52160;1;T;20160101;99990101;G&M;10930;0;10;10000;K;20171231
AAA;52160;1;V;19000101;99990101;G&M;10930;0;11;10000;V;20181231
AAA;521861;1;T;20170101;99990101;G&M;10930;0;11;4000;K;20171231
AAA;521861;1;T;19000101;99990101;G&M;70910;0;11;10000;T;20181231
AAA;522;1;V;20040101;99990101;G&M;100230;0;7;8000;V;20191231
AAA;522;1;V;19000101;99990101;DIV;70220;0;15;10000;V;20201231
AAA;522004;1;V;20150101;99990101;DIV;70210;0;15;10000;V;20171231
AAA;522004;1;V;19000101;99990101;DIV;70210;0;14;10000;V;20181231
AAA;522131;1;V;20050101;99990101;G&M;30210;0;6;7000;V;20171231
AAA;522131;1;V;19000101;99990101;G&M;30210;0;7;7000;V;20181231
AAA;522215;1;V;19000101;99990101;ECON;10920;0;10;6000;V;20181231
AAA;522318;1;T;20160101;99990101;G&M;11010;0;10;10000;K;20171231
AAA;522318;1;T;19000101;99990101;G&M;11010;0;10;10000;K;20181231
AAA;522348;1;T;20150101;99990101;NATU;11010;0;10;10000;K;20171231
AAA;522348;1;T;19000101;99990101;NATU;11010;0;10;10000;L;20181231
AAA;523;1;T;20040101;99990101;G&M;10940;0;10;10000;T;20191231
AAA;523;1;V;19000101;99990101;DIV;90220;0;8;6000;V;20201231
AAA;523116;1;T;20170101;99990101;DIV;60430;0;9;10000;K;20171231
AAA;523116;1;T;19000101;99990101;NATU;60430;0;10;10000;K;20181231
AAA;523195;1;T;20170101;99990101;DIV;100720;0;10;5000;K;20171231
AAA;523195;1;V;19000101;99990101;DIV;100720;0;10;5000;V;20181231
AAA;524;1;V;20040101;99990101;G&M;10720;0;11;10000;V;20191231
AAA;524;1;T;19000101;99990101;ECON;11010;0;10;10000;K;20201231
AAA;524483;1;T;20160101;99990101;G&M;21040;0;7;10000;K;20171231
AAA;524483;1;T;19000101;99990101;G&M;21040;0;7;10000;K;20181231
AAA;524640;1;V;19990101;99990101;G&M;10620;0;14;10000;V;20171231
AAA;524640;1;V;19000101;99990101;G&M;10620;0;14;10000;V;20181231
AAA;524698;1;V;20170101;99990101;G&M;10720;0;11;10000;V;20171231
AAA;524698;1;V;19000101;99990101;G&M;10840;0;11;10000;V;20181231
AAA;524767;1;T;20170101;99990101;DIV;10940;0;10;10000;K;20171231
AAA;525;1;T;20040101;99990101;NATU;11010;0;10;10000;K;20191231
AAA;525;1;T;19000101;99990101;ECON;11010;0;10;10000;K;20201231
AAA;525019;1;V;20170101;99990101;G&M;10710;0;12;5000;V;20171231
AAA;525019;1;V;19000101;99990101;G&M;10710;0;12;5000;V;20181231
AAA;525613;1;V;20100101;99990101;G&M;10940;0;10;10000;V;20171231
AAA;525613;1;V;19000101;99990101;G&M;10940;0;10;10000;V;20181231
AAA;525677;1;V;20100101;99990101;G&M;10520;1;16;10000;V;20171231
AAA;525677;1;V;19000101;99990101;T&C;10520;1;16;10000;V;20181231
AAA;525908;1;V;20070101;99990101;NATU;10910;0;13;10000;V;20171231
AAA;525908;1;V;19000101;99990101;NATU;10910;0;13;10000;V;20181231
AAA;525992;1;T;20160101;99990101;T&C;11010;0;10;10000;K;20171231
AAA;525992;1;T;19000101;99990101;T&C;11010;0;10;10000;K;20181231
AAA;526;1;V;20040101;99990101;G&M;10510;1;17;6000;V;20191231
AAA;526;2;V;20040101;99990101;ECON;10810;0;16;4000;V;20191231
AAA;526;1;T;19000101;99990101;ECON;10940;0;10;10000;K;20201231
AAA;526069;1;T;20150101;99990101;NATU;100230;0;7;10000;K;20171231
AAA;526069;1;T;19000101;99990101;NATU;100230;0;7;10000;K;20181231
AAA;52616;1;V;19990101;99990101;DIV;50710;0;5;10000;V;20171231
AAA;52616;1;V;19000101;99990101;DIV;50710;0;5;10000;V;20181231
AAA;526209;1;V;20160101;99990101;ECON;10720;0;11;8000;L;20171231
AAA;527;1;T;20040101;99990101;NATU;10830;0;11;2000;K;20191231
AAA;527;1;T;19000101;99990101;G&M;11010;0;10;10000;K;20201231
AAA;527115;1;V;20020101;99990101;ECON;21020;0;9;5000;V;20171231
AAA;527115;1;V;19000101;99990101;ECON;21020;0;9;5000;V;20181231
AAA;527505;1;V;20030101;99990101;DIV;80720;0;7;5500;V;20171231
AAA;527505;1;V;19000101;99990101;DIV;80720;0;7;5500;V;20181231
AAA;527617;1;T;20170101;99990101;NATU;11010;0;10;10000;K;20171231
AAA;527617;1;T;19000101;99990101;NATU;11010;0;10;10000;L;20181231
AAA;527753;1;V;20140101;99990101;G&M;10720;0;11;10000;V;20171231
AAA;527753;1;V;19000101;99990101;G&M;10710;0;12;10000;V;20181231
AAA;527898;1;V;20170101;99990101;ECON;80510;0;8;10000;V;20171231
AAA;527898;1;V;19000101;99990101;ECON;80510;0;8;10000;V;20181231
AAA;527921;1;V;19990101;99990101;DIV;60110;0;11;5000;V;20171231
AAA;527921;1;V;19000101;99990101;DIV;60110;0;11;5000;V;20181231
AAA;528;1;V;20040101;99990101;G&M;10720;0;11;10000;V;20191231
AAA;528;1;V;19000101;99990101;DIV;100430;0;8;1300;V;20201231
AAA;528010;1;V;19000101;99990101;DIV;50110;0;9;10000;V;20181231
AAA;528335;1;V;20170101;99990101;G&M;70330;0;11;8000;V;20171231
AAA;528335;1;V;19000101;99990101;DIV;100410;0;10;8000;V;20181231
AAA;528412;1;V;20160101;99990101;DIV;30120;0;9;10000;V;20171231
AAA;528412;1;V;19000101;99990101;DIV;30120;0;9;10000;V;20181231
AAA;528676;1;T;19000101;99990101;ECON;60150;0;8;10000;K;20181231
AAA;529;1;T;20040101;99990101;DIV;990900;0;99;5000;K;20191231
AAA;529;1;T;19000101;99990101;DIV;20230;0;10;8000;K;20201231
AAA;529113;1;V;20100101;99990101;G&M;10620;0;13;10000;V;20171231
AAA;529113;1;V;19000101;99990101;G&M;10620;0;13;10000;V;20181231
AAA;52915;1;T;20170101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;52915;1;T;19000101;99990101;ECON;11010;0;10;10000;K;20181231
AAA;52925;1;T;20150101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;529481;1;V;20120101;99990101;G&M;10610;0;14;10000;V;20171231
AAA;529481;1;V;19000101;99990101;G&M;10610;0;14;10000;V;20181231
AAA;529582;1;V;20010101;99990101;G&M;10610;0;14;8000;V;20171231
AAA;529582;1;V;19000101;99990101;G&M;10610;0;14;8000;V;20181231
AAA;529910;1;V;20130101;99990101;G&M;30830;0;7;5000;V;20171231
AAA;529910;2;V;20130101;99990101;G&M;30820;0;7;3000;V;20171231
AAA;529910;1;V;19000101;99990101;G&M;30810;0;8;8000;V;20181231
AAA;53;1;V;20040101;99990101;DIV;80506;0;10;7000;V;20191231
AAA;53;1;T;19000101;99990101;RECH;10940;0;10;10000;K;20201231
AAA;530;1;V;20040101;99990101;DIV;100230;0;7;10000;V;20191231
AAA;530;1;V;19000101;99990101;ECON;10520;0;16;10000;V;20201231
AAA;530313;1;V;20130101;99990101;DIV;60720;0;12;4500;V;20171231
AAA;530313;2;V;20130101;99990101;DIV;71030;0;12;4500;V;20171231
AAA;530313;1;V;19000101;99990101;DIV;60720;0;12;4500;V;20181231
AAA;530313;1;V;19000101;99990101;DIV;71030;0;12;4500;V;20181231
AAA;530401;1;T;19000101;99990101;NATU;11010;0;10;10000;L;20181231
AAA;530632;1;T;20160101;99990101;G&M;11010;0;10;8000;K;20171231
AAA;530632;1;T;19000101;99990101;G&M;11010;0;10;8000;L;20181231
AAA;530692;1;V;20150101;99990101;G&M;10620;0;13;10000;V;20171231
AAA;530692;1;V;19000101;99990101;G&M;10520;1;16;10000;V;20181231
AAA;530873;1;T;19000101;99990101;G&M;11010;0;10;10000;L;20181231
AAA;531;1;V;20040101;99990101;DIV;100230;0;7;7000;V;20191231
AAA;531;1;T;19000101;99990101;NATU;60420;0;10;10000;K;20201231
AAA;531018;1;V;19990101;99990101;DIV;30830;0;7;8000;V;20171231
AAA;531018;1;V;19000101;99990101;DIV;30830;0;7;8000;V;20181231
AAA;531063;1;T;20150101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;531116;1;T;20140101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;531356;1;V;20150101;99990101;DIV;30820;0;7;7000;V;20171231
AAA;531356;1;V;19000101;99990101;DIV;30820;0;7;7000;V;20181231
AAA;531795;1;V;20130101;99990101;ECON;10520;1;14;1000;L;20171231
AAA;531795;1;T;19000101;99990101;ECON;10520;1;16;1000;L;20181231
AAA;531894;1;V;20160101;99990101;ECON;40230;0;10;10000;V;20171231
AAA;531982;1;V;20080101;99990101;G&M;21030;0;8;6000;V;20171231
AAA;531982;1;V;19000101;99990101;G&M;21020;0;9;6000;V;20181231
AAA;532;1;T;20040101;99990101;G&M;10830;0;11;5000;K;20191231
AAA;532;2;T;20040101;99990101;G&M;10940;0;11;1020;K;20191231
AAA;532;1;V;19000101;99990101;G&M;40230;0;10;10000;V;20201231
AAA;532049;1;V;19990101;99990101;DIV;51320;0;4;3000;V;20171231
AAA;532049;1;V;19000101;99990101;DIV;51320;0;4;3000;V;20181231
AAA;532473;1;V;20130101;99990101;G&M;21920;0;10;10000;V;20171231
AAA;532473;1;V;19000101;99990101;G&M;21920;0;10;10000;V;20181231
AAA;532669;1;V;20090101;99990101;NATU;10510;1;18;10000;V;20171231
AAA;532669;1;V;19000101;99990101;NATU;10510;1;18;10000;V;20181231
AAA;532748;1;T;20150101;99990101;G&M;10720;0;11;8000;K;20171231
AAA;532827;1;V;20100101;99990101;NATU;21130;0;5;10000;V;20171231
AAA;532827;1;V;19000101;99990101;NATU;21130;0;5;10000;V;20181231
AAA;533;1;T;20040101;99990101;ECON;10930;0;10;8000;K;20191231
AAA;533;1;V;19000101;99990101;G&M;71310;0;9;10000;V;20201231
AAA;533036;1;T;19000101;99990101;ECON;21040;0;8;10000;K;20181231
AAA;533359;1;V;20050101;99990101;RECH;70620;0;16;10000;V;20171231
AAA;533359;1;V;19000101;99990101;RECH;70620;0;16;10000;V;20181231
AAA;533520;1;V;20130101;99990101;G&M;21740;0;11;10000;V;20171231
AAA;533520;1;V;19000101;99990101;G&M;21740;0;11;10000;V;20181231
AAA;533902;1;V;20120101;99990101;G&M;10520;1;16;2000;V;20171231
AAA;533902;1;V;19000101;99990101;G&M;10520;1;16;2000;V;20181231
AAA;533913;1;V;20020101;99990101;G&M;20908;0;5;5000;V;20171231
AAA;533913;1;V;19000101;99990101;G&M;20908;0;5;5000;V;20181231
AAA;533937;1;V;20150101;99990101;ECON;10840;0;10;10000;K;20171231
AAA;533937;1;T;19000101;99990101;ECON;10840;0;10;10000;L;20181231
AAA;534;1;V;20150101;99990101;DIV;60810;0;10;8000;V;20191231
AAA;534;1;V;19000101;99990101;ECON;990900;0;9;10000;V;20201231
AAA;5344;1;T;20170101;99990101;DIV;100120;0;8;10000;K;20171231
AAA;5344;1;V;19000101;99990101;DIV;100120;0;8;10000;V;20181231
AAA;534559;1;T;20170101;99990101;ECON;990200;0;99;2020;K;20171231
AAA;534561;1;T;20170101;99990101;ECON;10940;0;10;10000;K;20171231
AAA;534561;1;T;19000101;99990101;ECON;10940;0;10;10000;L;20181231
AAA;534793;1;T;20160101;99990101;RECH;10940;0;10;4000;K;20171231
AAA;53483;1;T;19000101;99990101;G&M;10940;0;10;2000;K;20181231
AAA;53483;1;T;19000101;99990101;G&M;10940;0;10;8000;K;20181231
AAA;535;1;V;20040101;99990101;ECON;100220;0;8;5000;V;20191231
AAA;535;1;V;19000101;99990101;RECH;10920;0;12;5000;V;20201231
AAA;535043;1;V;19000101;99990101;DIV;100220;0;8;6000;V;20181231
AAA;535127;1;V;20160101;99990101;DIV;10930;0;11;10000;V;20171231
AAA;535127;1;V;19000101;99990101;NATU;10930;0;11;10000;V;20181231
AAA;535196;1;T;20170101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;535196;1;T;19000101;99990101;ECON;11010;0;10;10000;L;20181231
AAA;535537;1;T;20170101;99990101;DIV;990500;0;99;2000;K;20171231
AAA;536;1;V;20040101;99990101;DIV;60210;0;12;10000;V;20191231
AAA;536;1;T;19000101;99990101;RECH;10720;0;10;10000;L;20201231
AAA;536074;1;T;19000101;99990101;NATU;100230;0;7;6000;K;20181231
AAA;536174;1;V;20140101;99990101;ECON;22120;0;12;5000;V;20171231
AAA;536293;1;V;20140101;99990101;G&M;10710;0;13;10000;V;20171231
AAA;536293;1;V;19000101;99990101;G&M;10710;0;13;10000;V;20181231
AAA;536379;1;V;20080101;99990101;NATU;10710;0;12;8000;V;20171231
AAA;536379;1;V;19000101;99990101;NATU;10710;0;12;8000;V;20181231
AAA;536635;1;T;20170101;99990101;ECON;10940;0;10;10000;K;20171231
AAA;536635;1;T;19000101;99990101;ECON;10940;0;10;10000;K;20181231
AAA;537;1;V;20040101;99990101;NATU;10840;0;10;2000;V;20191231
AAA;537;1;T;19000101;99990101;NATU;21040;0;7;10000;K;20201231
AAA;537052;1;V;20140101;99990101;G&M;10720;0;11;10000;V;20171231
AAA;537052;1;V;19000101;99990101;G&M;10720;0;11;10000;V;20181231
AAA;537141;1;T;19000101;99990101;DIV;100610;0;10;10000;L;20181231
AAA;537180;1;T;19000101;99990101;G&M;10840;0;10;2000;K;20181231
AAA;537264;1;V;20050101;99990101;ECON;71520;0;11;7000;V;20171231
AAA;537603;1;V;20070101;99990101;DIV;70320;0;15;10000;V;20171231
AAA;537780;1;T;19000101;99990101;G&M;21030;0;8;10000;K;20181231
AAA;537800;1;T;19000101;99990101;G&M;11010;0;10;10000;L;20181231
AAA;538;1;V;20040101;99990101;NATU;10720;0;11;10000;V;20191231
AAA;538;1;V;19000101;99990101;G&M;10510;0;18;10000;V;20201231
AAA;538025;1;T;20150101;99990101;G&M;10830;0;10;10000;K;20171231
AAA;538025;1;T;19000101;99990101;G&M;10830;0;10;10000;L;20181231
AAA;538322;1;T;20170101;99990101;G&M;11010;0;10;10000;K;20171231
AAA;53843;1;V;20160101;99990101;RECH;10930;0;11;3000;V;20171231
AAA;538582;1;V;20100101;99990101;G&M;10520;1;16;10000;V;20171231
AAA;538582;1;V;19000101;99990101;G&M;10520;1;16;10000;V;20181231
AAA;538855;1;V;20080101;99990101;RECH;10910;0;13;10000;V;20171231
AAA;538855;1;V;19000101;99990101;RECH;10910;0;13;10000;V;20181231
AAA;538935;1;T;20160101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;538935;1;T;19000101;99990101;ECON;11010;0;10;10000;L;20181231
AAA;539;1;T;20170101;99990101;RECH;10940;0;10;10000;L;20171231
AAA;539;1;T;19000101;99990101;RECH;10940;0;10;10000;K;20181231
AAA;539;1;V;20040101;99990101;DIV;70820;0;11;8000;V;20191231
AAA;539;1;T;19000101;99990101;ECON;11010;0;10;10000;K;20201231
AAA;539088;1;V;20020101;99990101;NATU;10520;1;16;10000;V;20171231
AAA;539088;1;V;19000101;99990101;NATU;10520;1;16;10000;V;20181231
AAA;539101;1;V;20090101;99990101;G&M;21040;0;7;7000;V;20171231
AAA;539101;1;V;19000101;99990101;G&M;21040;0;7;7000;V;20181231
AAA;539434;1;V;20130101;99990101;ECON;21040;0;7;8000;V;20171231
AAA;539434;1;V;19000101;99990101;ECON;21040;0;8;8000;V;20181231
AAA;539453;1;V;20160101;99990101;RECH;10930;0;10;6000;V;20171231
AAA;539453;1;V;19000101;99990101;RECH;10930;0;11;6000;V;20181231
AAA;539629;1;V;20110101;99990101;NATU;21130;0;5;10000;V;20171231
AAA;539629;1;V;19000101;99990101;NATU;21130;0;5;10000;V;20181231
AAA;539813;1;V;20170101;99990101;DIV;70340;0;9;10000;V;20171231
AAA;539813;1;T;19000101;99990101;DIV;21730;0;11;10000;T;20181231
AAA;539940;1;T;19000101;99990101;ECON;10940;0;10;10000;K;20181231
AAA;53997;1;T;20170101;99990101;NATU;11010;0;10;10000;K;20171231
AAA;53997;1;T;19000101;99990101;NATU;11010;0;10;10000;L;20181231
AAA;54;1;V;20130101;99990101;DIV;20110;0;8;6000;V;20191231
AAA;54;1;T;19000101;99990101;ECON;11010;0;10;10000;K;20201231
AAA;540;1;T;20040101;99990101;RECH;990900;0;99;1000;K;20191231
AAA;540;1;T;19000101;99990101;G&M;10930;0;10;8000;K;20201231
AAA;540026;1;T;20160101;99990101;RECH;10830;0;12;500;K;20171231
AAA;540026;1;T;19000101;99990101;RECH;10830;0;12;500;K;20181231
AAA;540159;1;T;20160101;99990101;NATU;10840;0;10;10000;K;20171231
AAA;540434;1;T;20160101;99990101;G&M;21040;0;7;8000;K;20171231
AAA;540434;1;T;19000101;99990101;G&M;11010;0;10;8000;K;20181231
AAA;540625;1;T;20160101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;540625;1;T;19000101;99990101;ECON;11010;0;10;10000;K;20181231
AAA;540979;1;T;20150101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;541;1;V;20040101;99990101;G&M;10710;0;12;10000;V;20191231
AAA;541;1;T;19000101;99990101;DIV;30640;0;8;10000;K;20201231
AAA;541133;1;T;20170101;99990101;ECON;10830;0;10;1000;K;20171231
AAA;541133;1;T;19000101;99990101;ECON;10830;0;10;1000;K;20181231
AAA;541264;1;V;20140101;99990101;ECON;10910;0;13;10000;V;20171231
AAA;541264;1;V;19000101;99990101;ECON;10910;0;13;10000;V;20181231
AAA;541267;1;V;20070101;99990101;DIV;60120;0;10;10000;V;20171231
AAA;541267;1;V;19000101;99990101;DIV;60120;0;10;10000;V;20181231
AAA;541470;1;T;20170101;99990101;G&M;10830;0;11;8000;K;20171231
AAA;541470;1;T;19000101;99990101;G&M;10830;0;11;8000;K;20181231
AAA;541486;1;T;20170101;99990101;DIV;60820;0;8;9000;K;20171231
AAA;541486;1;V;19000101;99990101;DIV;60820;0;9;10000;V;20181231
AAA;541546;1;V;20140101;99990101;ECON;22140;0;10;10000;V;20171231
AAA;541546;1;V;19000101;99990101;ECON;22140;0;10;10000;V;20181231
AAA;541599;1;V;20100101;99990101;DIV;80420;0;10;6000;V;20171231
AAA;541599;1;T;19000101;99990101;DIV;80506;0;10;5000;T;20181231
AAA;54171;1;V;20150101;99990101;G&M;10720;0;11;10000;K;20171231
AAA;54171;1;V;19000101;99990101;G&M;10720;0;11;10000;V;20181231
AAA;541755;1;V;20150101;99990101;ECON;10940;0;10;6000;V;20171231
AAA;541755;1;V;19000101;99990101;ECON;10940;0;10;6000;V;20181231
AAA;54186;1;T;19000101;99990101;ECON;11010;0;10;10000;L;20181231
AAA;541903;1;V;20130101;99990101;ECON;10710;0;12;10000;V;20171231
AAA;541903;1;V;19000101;99990101;ECON;10620;0;13;10000;V;20181231
AAA;542;1;T;20040101;99990101;G&M;11010;0;10;10000;L;20191231
AAA;542;1;T;19000101;99990101;G&M;11010;0;10;10000;K;20201231
AAA;542223;1;T;19000101;99990101;G&M;10720;0;11;10000;K;20181231
AAA;542267;1;T;19000101;99990101;NATU;11010;0;10;10000;L;20181231
AAA;542505;1;T;20170101;99990101;ECON;10940;0;10;4000;K;20171231
AAA;542505;1;T;19000101;99990101;ECON;10940;0;10;4000;K;20181231
AAA;542516;1;V;20040101;99990101;DIV;60210;0;12;10000;V;20171231
AAA;542908;1;V;20170101;99990101;NATU;10830;0;11;10000;V;20171231
AAA;542908;1;V;19000101;99990101;NATU;10830;0;11;10000;V;20181231
AAA;543;1;V;20040101;99990101;G&M;100230;0;8;10000;V;20191231
AAA;543;1;V;19000101;99990101;G&M;21920;0;10;10000;V;20201231
AAA;543077;1;T;20170101;99990101;NATU;21040;0;7;8000;K;20171231
AAA;543077;1;T;19000101;99990101;NATU;21040;0;7;9000;K;20181231
AAA;543087;1;V;20160101;99990101;RECH;10940;0;10;10000;L;20171231
AAA;543435;1;T;20130101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;543435;1;T;19000101;99990101;ECON;10840;0;10;2000;K;20181231
AAA;543449;1;T;20150101;99990101;G&M;10610;0;14;8000;K;20171231
AAA;543600;1;V;19990101;99990101;DIV;51320;0;4;5000;V;20171231
AAA;543946;1;V;20080101;99990101;DIV;60210;0;12;10000;V;20171231
AAA;543946;1;V;19000101;99990101;DIV;60210;0;12;10000;V;20181231
AAA;544;1;V;20040101;99990101;ECON;21030;0;8;5000;V;20191231
AAA;544;1;T;19000101;99990101;G&M;10720;0;11;10000;L;20201231
AAA;544318;1;V;19990101;99990101;ECON;10920;0;12;10000;V;20171231
